Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeWin,home_avg_for,home_avg_against,home_winrate,away_avg_for,away_avg_against,away_winrate
2024-02-24,Crystal Palace,Burnley,3,0,H,1,1.1683168316831682,1.3762376237623761,0.27722772277227725,0.9365079365079365,1.7142857142857142,0.15873015873015872
2024-02-24,Man United,Fulham,1,2,A,0,1.4851485148514851,1.3267326732673268,0.5247524752475248,1.4126984126984128,1.492063492063492,0.36507936507936506
2024-02-24,Bournemouth,Man City,0,1,A,0,1.1290322580645162,1.8870967741935485,0.2903225806451613,2.485148514851485,0.8415841584158416,0.7326732673267327
2024-02-24,Arsenal,Newcastle,4,1,H,1,2.0495049504950495,1.118811881188119,0.6435643564356436,1.6336633663366336,1.3465346534653466,0.42574257425742573
2024-02-25,Wolves,Sheffield United,1,0,H,1,1.0693069306930694,1.396039603960396,0.3564356435643564,0.88,2.6,0.12
2024-02-26,West Ham,Brentford,4,2,H,1,1.3663366336633664,1.4851485148514851,0.36633663366336633,1.396039603960396,1.4455445544554455,0.3465346534653465
2024-03-02,Brentford,Chelsea,2,2,D,0,1.4019607843137254,1.4705882352941178,0.3431372549019608,1.5445544554455446,1.198019801980198,0.4158415841584158
2024-03-02,Everton,West Ham,1,3,A,0,1.0294117647058822,1.5392156862745099,0.2647058823529412,1.392156862745098,1.4901960784313726,0.37254901960784315
2024-03-02,Fulham,Brighton,3,0,H,1,1.421875,1.484375,0.375,1.5980392156862746,1.3529411764705883,0.39215686274509803
2024-03-02,Newcastle,Wolves,3,0,H,1,1.6274509803921569,1.3725490196078431,0.4215686274509804,1.0686274509803921,1.3823529411764706,0.3627450980392157
2024-03-02,Nott'm Forest,Liverpool,0,1,A,0,1.125,1.8125,0.234375,2.2745098039215685,0.9607843137254902,0.6372549019607843
2024-03-02,Tottenham,Crystal Palace,3,1,H,1,1.891089108910891,1.396039603960396,0.5346534653465347,1.1862745098039216,1.3627450980392157,0.28431372549019607
2024-03-02,Luton,Aston Villa,2,3,A,0,1.4,2.04,0.2,1.5588235294117647,1.3235294117647058,0.46078431372549017
2024-03-03,Burnley,Bournemouth,0,2,A,0,0.921875,1.734375,0.15625,1.1111111111111112,1.873015873015873,0.2857142857142857
2024-03-03,Man City,Man United,3,1,H,1,2.4705882352941178,0.8333333333333334,0.7352941176470589,1.4803921568627452,1.3333333333333333,0.5196078431372549
2024-03-04,Sheffield United,Arsenal,0,6,A,0,0.8461538461538461,2.5384615384615383,0.11538461538461539,2.0686274509803924,1.1176470588235294,0.6470588235294118
2024-03-09,Man United,Everton,2,0,H,1,1.4757281553398058,1.3495145631067962,0.5145631067961165,1.029126213592233,1.5533980582524272,0.2621359223300971
2024-03-09,Bournemouth,Sheffield United,2,2,D,0,1.125,1.84375,0.296875,0.8148148148148148,2.6666666666666665,0.1111111111111111
2024-03-09,Crystal Palace,Luton,1,1,D,0,1.1844660194174756,1.3786407766990292,0.2815533980582524,1.4230769230769231,2.076923076923077,0.19230769230769232
2024-03-09,Wolves,Fulham,2,1,H,1,1.058252427184466,1.3980582524271845,0.3592233009708738,1.4461538461538461,1.4615384615384615,0.38461538461538464
2024-03-09,Arsenal,Brentford,2,1,H,1,2.1067961165048543,1.1067961165048543,0.6504854368932039,1.4077669902912622,1.4757281553398058,0.33980582524271846
2024-03-10,Aston Villa,Tottenham,0,4,A,0,1.5728155339805825,1.3300970873786409,0.46601941747572817,1.9019607843137254,1.392156862745098,0.5392156862745098
2024-03-10,Brighton,Nott'm Forest,1,0,H,1,1.5825242718446602,1.3689320388349515,0.3883495145631068,1.1076923076923078,1.8,0.23076923076923078
2024-03-10,West Ham,Burnley,2,2,D,0,1.4077669902912622,1.4854368932038835,0.3786407766990291,0.9076923076923077,1.7384615384615385,0.15384615384615385
2024-03-10,Liverpool,Man City,1,1,D,0,2.262135922330097,0.9514563106796117,0.6407766990291263,2.4757281553398056,0.8349514563106796,0.7378640776699029
2024-03-11,Chelsea,Newcastle,3,2,H,1,1.5490196078431373,1.2058823529411764,0.4117647058823529,1.6407766990291262,1.3592233009708738,0.42718446601941745
2024-03-13,Bournemouth,Luton,4,3,H,1,1.1384615384615384,1.8461538461538463,0.2923076923076923,1.4074074074074074,2.037037037037037,0.18518518518518517
2024-03-16,Burnley,Brentford,2,1,H,1,0.9242424242424242,1.7424242424242424,0.15151515151515152,1.4038461538461537,1.4807692307692308,0.33653846153846156
2024-03-16,Luton,Nott'm Forest,1,1,D,0,1.4642857142857142,2.107142857142857,0.17857142857142858,1.0909090909090908,1.7878787878787878,0.22727272727272727
2024-03-16,Fulham,Tottenham,3,0,H,1,1.4393939393939394,1.4696969696969697,0.3787878787878788,1.9223300970873787,1.3786407766990292,0.5436893203883495
2024-03-17,West Ham,Aston Villa,1,1,D,0,1.4134615384615385,1.4903846153846154,0.375,1.5576923076923077,1.3557692307692308,0.46153846153846156
2024-03-30,Newcastle,West Ham,4,3,H,1,1.6442307692307692,1.375,0.4230769230769231,1.4095238095238096,1.4857142857142858,0.37142857142857144
2024-03-30,Bournemouth,Everton,2,1,H,1,1.1818181818181819,1.8636363636363635,0.30303030303030304,1.0192307692307692,1.5576923076923077,0.25961538461538464
2024-03-30,Chelsea,Burnley,2,2,D,0,1.5631067961165048,1.2135922330097086,0.4174757281553398,0.9402985074626866,1.7313432835820894,0.16417910447761194
2024-03-30,Nott'm Forest,Crystal Palace,1,1,D,0,1.0895522388059702,1.7761194029850746,0.22388059701492538,1.1826923076923077,1.375,0.27884615384615385
2024-03-30,Sheffield United,Fulham,3,3,D,0,0.8571428571428571,2.642857142857143,0.10714285714285714,1.462686567164179,1.4477611940298507,0.3880597014925373
2024-03-30,Tottenham,Luton,2,1,H,1,1.9038461538461537,1.3942307692307692,0.5384615384615384,1.4482758620689655,2.0689655172413794,0.1724137931034483
2024-03-30,Aston Villa,Wolves,2,0,H,1,1.5523809523809524,1.3523809523809525,0.45714285714285713,1.0673076923076923,1.3942307692307692,0.36538461538461536
2024-03-30,Brentford,Man United,1,1,D,0,1.4,1.4857142857142858,0.3333333333333333,1.4807692307692308,1.3365384615384615,0.5192307692307693
2024-03-31,Liverpool,Brighton,2,1,H,1,2.25,0.9519230769230769,0.6346153846153846,1.5769230769230769,1.3557692307692308,0.3942307692307692
2024-03-31,Man City,Arsenal,0,0,D,0,2.4615384615384617,0.8365384615384616,0.7307692307692307,2.105769230769231,1.1057692307692308,0.6538461538461539
2024-04-02,Newcastle,Everton,1,1,D,0,1.6666666666666667,1.3904761904761904,0.42857142857142855,1.019047619047619,1.561904761904762,0.2571428571428571
2024-04-02,Nott'm Forest,Fulham,3,1,H,1,1.088235294117647,1.7647058823529411,0.22058823529411764,1.4852941176470589,1.4705882352941178,0.38235294117647056
2024-04-02,Bournemouth,Crystal Palace,1,0,H,1,1.1940298507462686,1.8507462686567164,0.31343283582089554,1.180952380952381,1.3714285714285714,0.2761904761904762
2024-04-02,Burnley,Wolves,1,1,D,0,0.9558823529411765,1.7352941176470589,0.16176470588235295,1.0571428571428572,1.4,0.3619047619047619
2024-04-02,West Ham,Tottenham,1,1,D,0,1.4245283018867925,1.509433962264151,0.36792452830188677,1.9047619047619047,1.3904761904761904,0.5428571428571428
2024-04-03,Arsenal,Luton,2,0,H,1,2.085714285714286,1.0952380952380953,0.6476190476190476,1.4333333333333333,2.066666666666667,0.16666666666666666
2024-04-03,Brentford,Brighton,0,0,D,0,1.3962264150943395,1.4811320754716981,0.330188679245283,1.5714285714285714,1.361904761904762,0.3904761904761905
2024-04-03,Man City,Aston Villa,4,1,H,1,2.4380952380952383,0.8285714285714286,0.7238095238095238,1.5566037735849056,1.3396226415094339,0.46226415094339623
2024-04-04,Liverpool,Sheffield United,3,1,H,1,2.2476190476190476,0.9523809523809523,0.638095238095238,0.9310344827586207,2.6551724137931036,0.10344827586206896
2024-04-04,Chelsea,Man United,4,3,H,1,1.5673076923076923,1.2211538461538463,0.41346153846153844,1.4761904761904763,1.3333333333333333,0.5142857142857142
2024-04-06,Crystal Palace,Man City,2,4,A,0,1.169811320754717,1.3679245283018868,0.27358490566037735,2.452830188679245,0.8301886792452831,0.7264150943396226
2024-04-06,Aston Villa,Brentford,3,3,D,0,1.5514018691588785,1.3644859813084111,0.45794392523364486,1.3831775700934579,1.4672897196261683,0.32710280373831774
2024-04-06,Everton,Burnley,1,0,H,1,1.0188679245283019,1.5566037735849056,0.25471698113207547,0.9565217391304348,1.7246376811594204,0.15942028985507245
2024-04-06,Fulham,Newcastle,0,1,A,0,1.4782608695652173,1.4927536231884058,0.37681159420289856,1.6603773584905661,1.3867924528301887,0.42452830188679247
2024-04-06,Luton,Bournemouth,2,1,H,1,1.3870967741935485,2.064516129032258,0.16129032258064516,1.1911764705882353,1.8235294117647058,0.3235294117647059
2024-04-06,Wolves,West Ham,1,2,A,0,1.0566037735849056,1.3962264150943395,0.3584905660377358,1.4205607476635513,1.5046728971962617,0.3644859813084112
2024-04-06,Brighton,Arsenal,0,3,A,0,1.5566037735849056,1.349056603773585,0.3867924528301887,2.0849056603773586,1.0849056603773586,0.6509433962264151
2024-04-07,Man United,Liverpool,2,2,D,0,1.490566037735849,1.3584905660377358,0.5094339622641509,2.2547169811320753,0.9528301886792453,0.6415094339622641
2024-04-07,Sheffield United,Chelsea,2,2,D,0,0.9333333333333333,2.6666666666666665,0.1,1.5904761904761904,1.2380952380952381,0.41904761904761906
2024-04-07,Tottenham,Nott'm Forest,3,1,H,1,1.8962264150943395,1.3867924528301887,0.5377358490566038,1.1159420289855073,1.7536231884057971,0.2318840579710145
2024-04-13,Newcastle,Tottenham,4,0,H,1,1.6542056074766356,1.3738317757009346,0.42990654205607476,1.9065420560747663,1.3831775700934579,0.5420560747663551
2024-04-13,Brentford,Sheffield United,2,0,H,1,1.3981481481481481,1.4814814814814814,0.32407407407407407,0.967741935483871,2.6451612903225805,0.0967741935483871
2024-04-13,Burnley,Brighton,1,1,D,0,0.9428571428571428,1.7142857142857142,0.15714285714285714,1.5420560747663552,1.3644859813084111,0.38317757009345793
2024-04-13,Man City,Luton,5,1,H,1,2.467289719626168,0.8411214953271028,0.7289719626168224,1.40625,2.03125,0.1875
2024-04-13,Nott'm Forest,Wolves,2,2,D,0,1.1142857142857143,1.7714285714285714,0.22857142857142856,1.0560747663551402,1.4018691588785046,0.35514018691588783
2024-04-13,Bournemouth,Man United,2,2,D,0,1.1884057971014492,1.826086956521739,0.3188405797101449,1.4953271028037383,1.3644859813084111,0.5046728971962616
2024-04-14,Liverpool,Crystal Palace,0,1,A,0,2.2523364485981308,0.9626168224299065,0.6355140186915887,1.1775700934579438,1.3925233644859814,0.27102803738317754
2024-04-14,West Ham,Fulham,0,2,A,0,1.4259259259259258,1.5,0.37037037037037035,1.457142857142857,1.4857142857142858,0.37142857142857144
2024-04-14,Arsenal,Aston Villa,0,2,A,0,2.0934579439252334,1.074766355140187,0.6542056074766355,1.5648148148148149,1.3796296296296295,0.4537037037037037
2024-04-15,Chelsea,Everton,6,0,H,1,1.5943396226415094,1.2452830188679245,0.41509433962264153,1.0186915887850467,1.5420560747663552,0.2616822429906542
2024-04-20,Luton,Brentford,1,5,A,0,1.393939393939394,2.121212121212121,0.18181818181818182,1.4036697247706422,1.4678899082568808,0.3302752293577982
2024-04-20,Sheffield United,Burnley,1,4,A,0,0.9375,2.625,0.09375,0.9436619718309859,1.704225352112676,0.15492957746478872
2024-04-20,Wolves,Arsenal,0,2,A,0,1.0648148148148149,1.4074074074074074,0.35185185185185186,2.074074074074074,1.0833333333333333,0.6481481481481481
2024-04-21,Everton,Nott'm Forest,2,0,H,1,1.0092592592592593,1.5833333333333333,0.25925925925925924,1.1267605633802817,1.7746478873239437,0.22535211267605634
2024-04-21,Aston Villa,Bournemouth,3,1,H,1,1.5688073394495412,1.3669724770642202,0.45871559633027525,1.2,1.8285714285714285,0.3142857142857143
2024-04-21,Crystal Palace,West Ham,5,2,H,1,1.1759259259259258,1.3796296296296295,0.2777777777777778,1.4128440366972477,1.5045871559633028,0.3669724770642202
2024-04-21,Fulham,Liverpool,1,3,A,0,1.4647887323943662,1.4647887323943662,0.38028169014084506,2.2314814814814814,0.9629629629629629,0.6296296296296297
2024-04-23,Arsenal,Chelsea,5,0,H,1,2.073394495412844,1.073394495412844,0.6513761467889908,1.6355140186915889,1.233644859813084,0.4205607476635514
2024-04-24,Wolves,Bournemouth,0,1,A,0,1.055045871559633,1.4128440366972477,0.3486238532110092,1.1971830985915493,1.8450704225352113,0.30985915492957744
2024-04-24,Crystal Palace,Newcastle,2,0,H,1,1.2110091743119267,1.385321100917431,0.28440366972477066,1.6759259259259258,1.3611111111111112,0.4351851851851852
2024-04-24,Everton,Liverpool,2,0,H,1,1.018348623853211,1.5688073394495412,0.26605504587155965,2.238532110091743,0.963302752293578,0.6330275229357798
2024-04-24,Man United,Sheffield United,4,2,H,1,1.5,1.3703703703703705,0.5,0.9393939393939394,2.6666666666666665,0.09090909090909091
2024-04-25,Brighton,Man City,0,4,A,0,1.537037037037037,1.3611111111111112,0.37962962962962965,2.490740740740741,0.8425925925925926,0.7314814814814815
2024-04-27,West Ham,Liverpool,2,2,D,0,1.4181818181818182,1.5363636363636364,0.36363636363636365,2.2181818181818183,0.9727272727272728,0.6272727272727273
2024-04-27,Fulham,Crystal Palace,1,1,D,0,1.4583333333333333,1.4861111111111112,0.375,1.2181818181818183,1.3727272727272728,0.2909090909090909
2024-04-27,Man United,Burnley,1,1,D,0,1.5229357798165137,1.3761467889908257,0.5045871559633027,0.9861111111111112,1.6944444444444444,0.16666666666666666
2024-04-27,Newcastle,Sheffield United,5,1,H,1,1.6605504587155964,1.3669724770642202,0.43119266055045874,0.9705882352941176,2.7058823529411766,0.08823529411764706
2024-04-27,Wolves,Luton,2,1,H,1,1.0454545454545454,1.4090909090909092,0.34545454545454546,1.3823529411764706,2.2058823529411766,0.17647058823529413
2024-04-27,Everton,Brentford,1,0,H,1,1.0272727272727273,1.5545454545454545,0.2727272727272727,1.4363636363636363,1.4636363636363636,0.33636363636363636
2024-04-27,Aston Villa,Chelsea,2,2,D,0,1.5818181818181818,1.3636363636363635,0.4636363636363636,1.6203703703703705,1.2685185185185186,0.4166666666666667
2024-04-28,Bournemouth,Brighton,3,0,H,1,1.1944444444444444,1.8194444444444444,0.3194444444444444,1.5229357798165137,1.385321100917431,0.3761467889908257
2024-04-28,Tottenham,Arsenal,2,3,A,0,1.8888888888888888,1.4074074074074074,0.5370370370370371,2.1,1.0636363636363637,0.6545454545454545
2024-04-28,Nott'm Forest,Man City,0,2,A,0,1.1111111111111112,1.7777777777777777,0.2222222222222222,2.5045871559633026,0.8348623853211009,0.7339449541284404
2024-05-02,Chelsea,Tottenham,2,0,H,1,1.6238532110091743,1.275229357798165,0.41284403669724773,1.889908256880734,1.4220183486238531,0.5321100917431193
2024-05-03,Luton,Everton,1,1,D,0,1.3714285714285714,2.2,0.17142857142857143,1.027027027027027,1.5405405405405406,0.27927927927927926
2024-05-04,Arsenal,Bournemouth,3,0,H,1,2.108108108108108,1.072072072072072,0.6576576576576577,1.2191780821917808,1.7945205479452055,0.3287671232876712
2024-05-04,Brentford,Fulham,0,0,D,0,1.4234234234234233,1.4594594594594594,0.3333333333333333,1.452054794520548,1.4794520547945205,0.3698630136986301
2024-05-04,Burnley,Newcastle,1,4,A,0,0.9863013698630136,1.6849315068493151,0.1643835616438356,1.690909090909091,1.3636363636363635,0.43636363636363634
2024-05-04,Sheffield United,Nott'm Forest,1,3,A,0,0.9714285714285714,2.7714285714285714,0.08571428571428572,1.095890410958904,1.7808219178082192,0.2191780821917808
2024-05-04,Man City,Wolves,5,1,H,1,2.5,0.8272727272727273,0.7363636363636363,1.054054054054054,1.4054054054054055,0.35135135135135137
2024-05-05,Brighton,Aston Villa,1,0,H,1,1.509090909090909,1.4,0.37272727272727274,1.5855855855855856,1.3693693693693694,0.4594594594594595
2024-05-05,Chelsea,West Ham,5,0,H,1,1.6272727272727272,1.2636363636363637,0.41818181818181815,1.4234234234234233,1.5405405405405406,0.36036036036036034
2024-05-05,Liverpool,Tottenham,4,2,H,1,2.2162162162162162,0.9819819819819819,0.6216216216216216,1.8727272727272728,1.4272727272727272,0.5272727272727272
2024-05-06,Crystal Palace,Man United,4,0,H,1,1.2162162162162162,1.3693693693693694,0.2882882882882883,1.518181818181818,1.3727272727272728,0.5
2024-05-11,Fulham,Man City,0,4,A,0,1.4324324324324325,1.4594594594594594,0.36486486486486486,2.5225225225225225,0.8288288288288288,0.7387387387387387
2024-05-11,Bournemouth,Brentford,1,2,A,0,1.2027027027027026,1.8108108108108107,0.32432432432432434,1.4107142857142858,1.4464285714285714,0.33035714285714285
2024-05-11,Everton,Sheffield United,1,0,H,1,1.0267857142857142,1.5357142857142858,0.2767857142857143,0.9722222222222222,2.7777777777777777,0.08333333333333333
2024-05-11,Newcastle,Brighton,1,1,D,0,1.7117117117117118,1.3603603603603605,0.44144144144144143,1.5045045045045045,1.3873873873873874,0.3783783783783784
2024-05-11,Tottenham,Burnley,2,1,H,1,1.8738738738738738,1.4504504504504505,0.5225225225225225,0.9864864864864865,1.7162162162162162,0.16216216216216217
2024-05-11,West Ham,Luton,3,1,H,1,1.4107142857142858,1.5714285714285714,0.35714285714285715,1.3611111111111112,2.1666666666666665,0.16666666666666666
2024-05-11,Wolves,Crystal Palace,1,3,A,0,1.0535714285714286,1.4375,0.3482142857142857,1.2410714285714286,1.3571428571428572,0.29464285714285715
2024-05-11,Nott'm Forest,Chelsea,2,3,A,0,1.1216216216216217,1.7702702702702702,0.22972972972972974,1.6576576576576576,1.2522522522522523,0.42342342342342343
2024-05-12,Man United,Arsenal,0,1,A,0,1.5045045045045045,1.3963963963963963,0.4954954954954955,2.1160714285714284,1.0625,0.6607142857142857
2024-05-13,Aston Villa,Liverpool,3,3,D,0,1.5714285714285714,1.3660714285714286,0.45535714285714285,2.232142857142857,0.9910714285714286,0.625
2024-05-14,Tottenham,Man City,0,2,A,0,1.875,1.4464285714285714,0.5267857142857143,2.5357142857142856,0.8214285714285714,0.7410714285714286
2024-05-15,Brighton,Chelsea,1,2,A,0,1.5,1.3839285714285714,0.375,1.6696428571428572,1.2589285714285714,0.42857142857142855
2024-05-15,Man United,Newcastle,3,2,H,1,1.4910714285714286,1.3928571428571428,0.49107142857142855,1.7053571428571428,1.3571428571428572,0.4375
2024-05-19,Arsenal,Everton,2,1,H,1,2.106194690265487,1.0530973451327434,0.6637168141592921,1.0265486725663717,1.5221238938053097,0.2831858407079646
2024-05-19,Brentford,Newcastle,2,4,A,0,1.415929203539823,1.4424778761061947,0.336283185840708,1.7079646017699115,1.3716814159292035,0.4336283185840708
2024-05-19,Brighton,Man United,0,2,A,0,1.4955752212389382,1.3893805309734513,0.37168141592920356,1.5044247787610618,1.3982300884955752,0.49557522123893805
2024-05-19,Burnley,Nott'm Forest,1,2,A,0,0.9866666666666667,1.72,0.16,1.1333333333333333,1.7866666666666666,0.22666666666666666
2024-05-19,Chelsea,Bournemouth,2,1,H,1,1.6725663716814159,1.2566371681415929,0.4336283185840708,1.2,1.8133333333333332,0.32
2024-05-19,Crystal Palace,Aston Villa,5,0,H,1,1.2566371681415929,1.3539823008849559,0.3008849557522124,1.584070796460177,1.3805309734513274,0.45132743362831856
2024-05-19,Liverpool,Wolves,2,0,H,1,2.2389380530973453,1.008849557522124,0.6194690265486725,1.0530973451327434,1.4513274336283186,0.34513274336283184
2024-05-19,Luton,Fulham,2,4,A,0,1.3513513513513513,2.189189189189189,0.16216216216216217,1.4133333333333333,1.4933333333333334,0.36
2024-05-19,Man City,West Ham,3,1,H,1,2.5309734513274336,0.8141592920353983,0.7433628318584071,1.424778761061947,1.5663716814159292,0.36283185840707965
2024-05-19,Sheffield United,Tottenham,0,3,A,0,0.9459459459459459,2.72972972972973,0.08108108108108109,1.8584070796460177,1.4513274336283186,0.5221238938053098
